team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,32.0,47.0,41.0,1.5,1.3,1.6,1.0,8.0,5.0,5.0,0,806.0,473.0,1299.4,548.4,4070.0,2999.4,3993.2,1297.0,4951.0,1180.0,3105.0,2638.0,25.2,14.8,36.2,18.0,40.6,17.1,48.3,15.6,127.2,93.7,156.8,91.3,124.8,40.5,150.7,37.1,154.7,36.9,176.4,27.4,97.0,82.4,139.0,94.2
2,32.0,36.0,60.0,1.1,1.9,0.4,1.6,2.0,8.0,5.0,0,844.0,543.0,1484.0,600.5,4305.2,3156.6,4552.5,1519.5,6014.0,1340.0,3339.0,2708.0,26.4,17.0,24.0,21.8,46.4,18.8,30.4,14.1,134.5,98.6,101.2,70.5,142.3,47.5,103.9,44.1,187.9,41.9,100.4,26.2,104.3,84.6,89.4,86.8
3,32.0,30.0,54.0,0.9,1.7,0.8,2.2,4.0,11.0,5.0,0,898.0,647.0,1368.0,573.8,4413.0,3147.6,4070.9,1403.1,5216.0,1180.0,3445.0,3034.0,28.1,20.2,32.6,24.8,42.8,17.9,36.0,21.2,137.9,98.4,145.2,106.9,127.2,43.8,106.3,59.7,163.0,36.9,110.6,45.2,107.7,94.8,114.6,107.4
4,32.0,34.0,44.0,1.1,1.4,0.4,1.0,2.0,5.0,5.0,0,754.0,628.0,1128.5,497.2,3602.2,3234.2,3210.0,1022.6,4481.0,710.0,2796.0,2958.0,23.6,19.6,20.2,30.6,35.3,15.5,26.0,13.8,112.6,101.1,88.3,85.9,100.3,32.0,81.0,27.9,140.0,22.2,90.2,24.6,87.4,92.4,71.6,110.8
5,32.0,36.0,45.0,1.1,1.4,0.6,1.2,3.0,6.0,5.0,0,747.0,557.0,1130.7,531.1,3476.6,2926.0,3559.5,1312.6,4280.0,1065.0,2841.0,2836.0,23.3,17.4,11.0,14.4,35.3,16.6,21.1,14.9,108.6,91.4,49.8,69.8,111.2,41.0,78.6,26.1,133.8,33.3,82.8,52.8,88.8,88.6,38.8,65.0
6,32.0,57.0,44.0,1.8,1.4,2.4,1.4,12.0,7.0,5.0,0,721.0,507.0,956.7,566.3,3544.4,3963.4,2750.3,854.0,3301.0,838.0,2736.0,2899.0,22.5,15.8,26.6,13.6,29.9,17.7,36.2,20.1,110.8,123.9,125.7,124.5,86.0,26.7,115.8,33.6,103.2,26.2,122.4,43.4,85.5,90.6,100.8,92.2
7,32.0,28.0,37.0,0.9,1.2,0.8,1.0,4.0,5.0,5.0,0,705.0,647.0,1174.6,587.0,3436.6,3176.0,3744.6,1415.9,4568.0,1273.0,2687.0,2909.0,22.0,20.2,20.6,22.8,36.7,18.3,34.4,21.4,107.4,99.2,95.0,106.1,117.0,44.2,113.4,53.7,142.8,39.8,136.0,53.4,84.0,90.9,74.2,96.8
8,32.0,40.0,47.0,1.2,1.5,0.8,1.2,4.0,6.0,5.0,0,795.0,530.0,1050.5,546.0,3709.4,3480.2,3003.7,1097.5,3795.0,876.0,3027.0,2742.0,24.8,16.6,26.2,17.2,32.8,17.1,37.8,14.6,115.9,108.8,124.4,83.3,93.9,34.3,115.6,37.6,118.6,27.4,138.4,24.8,94.6,85.7,102.6,85.6
9,32.0,60.0,31.0,1.9,1.0,1.2,0.8,6.0,4.0,5.0,0,646.0,472.0,969.2,556.2,3144.0,3488.6,2996.8,1128.4,3571.0,941.0,2460.0,2791.0,20.2,14.8,18.2,24.4,30.3,17.4,22.8,16.7,98.2,109.0,78.4,116.3,93.6,35.3,67.8,18.0,111.6,29.4,81.8,32.4,76.9,87.2,60.8,100.2
10,32.0,70.0,25.0,2.2,0.8,1.2,1.6,6.0,8.0,5.0,0,584.0,309.0,780.8,490.6,2705.6,3440.4,2375.1,891.6,2744.0,566.0,2203.0,2496.0,18.2,9.7,30.2,20.4,24.4,15.3,30.2,12.9,84.6,107.5,119.2,101.4,74.2,27.9,73.9,22.2,85.8,17.7,109.0,5.0,68.8,78.0,99.8,104.6
11,32.0,81.0,33.0,2.5,1.0,2.6,0.8,13.0,4.0,5.0,0,696.0,325.0,845.8,517.8,3269.6,3861.2,2048.9,772.3,3154.0,540.0,2633.0,2687.0,21.8,10.2,24.4,13.2,26.4,16.2,32.2,15.2,102.2,120.7,94.2,106.5,64.0,24.1,69.9,30.0,98.6,16.9,158.2,16.0,82.3,84.0,80.0,92.2
12,32.0,51.0,31.0,1.6,1.0,2.0,0.4,10.0,2.0,5.0,0,608.0,574.0,911.8,526.7,3004.0,3430.0,2794.7,853.3,3333.0,988.0,2398.0,2817.0,19.0,17.9,15.4,9.2,28.5,16.5,23.7,12.8,93.9,107.2,76.2,87.3,87.3,26.7,72.2,28.3,104.2,30.9,88.2,12.8,74.9,88.0,64.4,65.0
13,32.0,33.0,43.0,1.0,1.3,1.8,0.4,9.0,2.0,5.0,0,792.0,681.0,1310.9,648.5,3814.4,3390.2,4342.9,1665.4,4972.0,1423.0,3075.0,3260.0,24.8,21.3,17.8,25.0,41.0,20.3,25.7,22.8,119.2,105.9,65.9,136.1,135.7,52.0,96.2,51.2,155.4,44.5,97.2,39.8,96.1,101.9,57.6,117.6
14,32.0,25.0,60.0,0.8,1.9,0.2,1.8,1.0,9.0,5.0,0,870.0,768.0,1405.1,627.1,4460.6,3360.4,3987.2,1528.4,5609.0,1376.0,3449.0,3351.0,27.2,24.0,26.8,35.2,43.9,19.6,40.0,19.7,139.4,105.0,132.7,110.7,124.6,47.8,115.5,42.5,175.3,43.0,154.0,44.0,107.8,104.7,101.2,131.4
15,32.0,33.0,32.0,1.0,1.0,0.8,1.4,4.0,7.0,5.0,0,687.0,545.0,965.9,471.2,2983.0,2954.4,3188.2,968.2,3505.0,773.0,2712.0,2784.0,21.5,17.0,23.8,19.6,30.2,14.7,33.2,12.3,93.2,92.3,109.1,75.7,99.6,30.3,95.0,26.6,109.5,24.2,126.8,20.2,84.8,87.0,91.0,87.2
16,32.0,41.0,55.0,1.3,1.7,1.4,1.4,7.0,7.0,5.0,0,843.0,501.0,1227.2,530.5,4278.8,3416.6,3352.3,992.7,4652.0,882.0,3222.0,2632.0,26.3,15.7,25.2,19.2,38.4,16.6,34.0,12.8,133.7,106.8,112.5,83.5,104.8,31.0,86.5,21.9,145.4,27.6,141.4,21.6,100.7,82.2,89.8,81.8
17,32.0,51.0,44.0,1.6,1.4,1.4,1.6,7.0,8.0,5.0,0,720.0,478.0,1287.4,610.6,3817.2,3657.0,3791.8,1415.9,5282.0,1026.0,2871.0,2768.0,22.5,14.9,23.2,12.2,40.2,19.1,38.1,16.7,119.3,114.3,121.3,106.8,118.5,44.2,106.5,34.1,165.1,32.1,152.8,25.6,89.7,86.5,96.0,74.6
18,32.0,29.0,49.0,0.9,1.5,1.0,1.2,5.0,6.0,5.0,0,785.0,710.0,1164.4,566.7,3766.4,3378.4,3562.4,1132.2,4319.0,1152.0,3070.0,3246.0,24.5,22.2,23.6,21.4,36.4,17.7,30.9,15.3,117.7,105.6,112.1,97.6,111.3,35.4,96.7,35.3,135.0,36.0,100.0,19.4,95.9,101.4,92.8,91.6
19,32.0,38.0,56.0,1.2,1.8,1.2,1.6,6.0,8.0,5.0,0,843.0,602.0,1273.6,625.9,4192.4,3541.2,3673.2,1580.4,4873.0,1129.0,3336.0,3063.0,26.3,18.8,27.8,23.4,39.8,19.6,39.8,15.9,131.0,110.7,131.9,95.4,114.8,49.4,126.8,44.0,152.3,35.3,139.6,19.8,104.2,95.7,115.0,101.6
20,32.0,45.0,34.0,1.4,1.1,1.4,0.4,7.0,2.0,5.0,0,708.0,454.0,1033.3,542.4,3460.0,3428.6,3172.7,1156.5,3703.0,840.0,2860.0,2666.0,22.1,14.2,17.4,13.0,32.3,17.0,24.2,11.7,108.1,107.1,77.4,74.2,99.2,36.1,82.1,27.2,115.7,26.2,84.6,15.2,89.4,83.3,71.0,71.8
